cast_number,time,sample_time,sea_water_pressure,sea_water_temperature,sea_water_practical_salinity,depth,mass_concentration_of_oxygen_in_sea_water
--,UTC,UTC,dbar,degree_C,PSU,m,mg * L^-1
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:28.00Z,75.97,9.2817,30.1228,75.323,2.71882
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:28.25Z,75.89,9.2837,30.1229,75.244,2.72376
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:28.50Z,75.812,9.2856,30.1231,75.166,2.72998
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:28.75Z,75.735,9.2879,30.1239,75.089,2.73297
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:29.00Z,75.654,9.2903,30.125,75.01,2.73722
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:29.25Z,75.576,9.2927,30.1245,74.932,2.74182
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:29.50Z,75.497,9.2945,30.1245,74.854,2.74582
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:29.75Z,75.415,9.2963,30.1249,74.773,2.75044
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:30.00Z,75.337,9.2988,30.1253,74.695,2.75406
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:30.25Z,75.255,9.302,30.1246,74.614,2.75447
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:30.50Z,75.172,9.3045,30.1264,74.532,2.75933
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:30.75Z,75.092,9.307,30.1269,74.452,2.76614
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:31.00Z,75.014,9.3094,30.1266,74.375,2.76722
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:31.25Z,74.933,9.3115,30.1269,74.295,2.77119
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:31.50Z,74.857,9.3135,30.126,74.219,2.77104
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:31.75Z,74.779,9.315,30.1255,74.142,2.77697
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:32.00Z,74.696,9.3157,30.126,74.06,2.77624
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:32.25Z,74.616,9.3161,30.1245,73.98,2.78036
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:32.50Z,74.532,9.3168,30.1251,73.898,2.78728
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:32.75Z,74.452,9.3177,30.1258,73.818,2.78654
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:33.00Z,74.372,9.3192,30.1282,73.738,2.7905
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:33.25Z,74.293,9.3219,30.1274,73.661,2.79062
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:33.50Z,74.214,9.3245,30.1275,73.582,2.7987
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:33.75Z,74.135,9.3266,30.1278,73.504,2.79565
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:34.00Z,74.056,9.3283,30.1273,73.425,2.80475
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:34.25Z,73.975,9.33,30.1281,73.345,2.80554
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:34.50Z,73.895,9.3314,30.1272,73.266,2.81212
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:34.75Z,73.817,9.3324,30.128,73.188,2.81201
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:35.00Z,73.734,9.3336,30.1283,73.106,2.81921
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:35.25Z,73.652,9.3347,30.1279,73.024,2.81815
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:35.50Z,73.57,9.3354,30.1274,72.944,2.82032
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:35.75Z,73.492,9.3365,30.1289,72.866,2.82464
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:36.00Z,73.414,9.3386,30.1294,72.789,2.82891
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:36.25Z,73.338,9.3405,30.1287,72.713,2.83004
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:36.50Z,73.258,9.3413,30.1264,72.635,2.83541
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:36.75Z,73.175,9.3411,30.1291,72.552,2.83789
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:37.00Z,73.095,9.3421,30.1296,72.473,2.8346
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:37.25Z,73.018,9.3438,30.1305,72.397,2.84717
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:37.50Z,72.937,9.3461,30.1299,72.316,2.85017
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:37.75Z,72.852,9.3475,30.1287,72.232,2.85738
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:38.00Z,72.77,9.3477,30.1292,72.15,2.8621
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:38.25Z,72.692,9.3482,30.1288,72.074,2.86937
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:38.50Z,72.613,9.3492,30.1303,71.995,2.8756
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:38.75Z,72.535,9.3512,30.1305,71.917,2.8802
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:39.00Z,72.455,9.3532,30.1308,71.838,2.88448
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:39.25Z,72.373,9.3549,30.1306,71.757,2.89005
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:39.50Z,72.294,9.3564,30.1304,71.678,2.89533
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:39.75Z,72.213,9.3577,30.1323,71.599,2.89932
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:40.00Z,72.132,9.3597,30.1317,71.518,2.90552
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:40.25Z,72.048,9.3619,30.1319,71.435,2.912
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:40.50Z,71.968,9.3637,30.1314,71.356,2.91566
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:40.75Z,71.889,9.3646,30.131,71.277,2.9213
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:41.00Z,71.813,9.3655,30.1319,71.202,2.92342
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:41.25Z,71.73,9.3665,30.1328,71.12,2.92998
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:41.50Z,71.651,9.3678,30.1335,71.041,2.93494
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:41.75Z,71.573,9.3694,30.1337,70.964,2.93796
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:42.00Z,71.494,9.3714,30.1335,70.886,2.94511
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:42.25Z,71.415,9.3732,30.1338,70.807,2.95035
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:42.50Z,71.334,9.3748,30.1332,70.727,2.95435
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:42.75Z,71.253,9.3759,30.1334,70.647,2.96027
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:43.00Z,71.175,9.3767,30.1334,70.569,2.95796
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:43.25Z,71.096,9.3772,30.1333,70.491,2.96807
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:43.50Z,71.014,9.3783,30.1359,70.41,2.97172
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:43.75Z,70.934,9.3807,30.1363,70.33,2.97818
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:44.00Z,70.854,9.3827,30.1347,70.251,2.9828
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:44.25Z,70.775,9.3841,30.1353,70.173,2.98997
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:44.50Z,70.696,9.3856,30.1361,70.095,2.98917
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:44.75Z,70.618,9.3878,30.1372,70.017,2.99182
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:45.00Z,70.54,9.3904,30.1378,69.94,2.99827
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:45.25Z,70.457,9.3924,30.1355,69.858,3.00417
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:45.50Z,70.378,9.393,30.1352,69.779,3.00378
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:45.75Z,70.298,9.3932,30.137,69.7,3.00624
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:46.00Z,70.217,9.3949,30.1383,69.62,3.00669
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:46.25Z,70.136,9.3978,30.1397,69.539,3.01309
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:46.50Z,70.052,9.4008,30.1382,69.456,3.01827
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:46.75Z,69.973,9.4038,30.1393,69.378,3.01958
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:47.00Z,69.891,9.4073,30.1399,69.297,3.02182
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:47.25Z,69.815,9.4113,30.141,69.222,3.0256
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:47.50Z,69.738,9.4144,30.1411,69.145,3.02882
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:47.75Z,69.659,9.4166,30.1411,69.066,3.03149
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:48.00Z,69.578,9.4175,30.1384,68.987,3.03589
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:48.25Z,69.497,9.4177,30.1399,68.906,3.0428
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:48.50Z,69.419,9.4199,30.1428,68.828,3.04413
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:48.75Z,69.336,9.4237,30.1446,68.747,3.04791
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:49.00Z,69.254,9.4281,30.1426,68.665,3.0514
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:49.25Z,69.17,9.4305,30.1413,68.582,3.05597
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:49.50Z,69.092,9.4319,30.1432,68.504,3.05865
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:49.75Z,69.013,9.4344,30.1446,68.426,3.06348
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:50.00Z,68.933,9.4369,30.1453,68.347,3.0642
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:50.25Z,68.854,9.4401,30.1448,68.269,3.06679
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:50.50Z,68.77,9.4429,30.1445,68.186,3.07195
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:50.75Z,68.687,9.4453,30.1439,68.103,3.07841
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:51.00Z,68.603,9.4467,30.1439,68.02,3.07858
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:51.25Z,68.522,9.4487,30.1465,67.939,3.08343
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:51.50Z,68.444,9.452,30.1484,67.862,3.08977
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:51.75Z,68.363,9.456,30.1471,67.782,3.09104
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:52.00Z,68.283,9.459,30.1471,67.702,3.09459
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:52.25Z,68.204,9.4613,30.1478,67.624,3.09722
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:52.50Z,68.124,9.463,30.1473,67.545,3.10437
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:52.75Z,68.045,9.4647,30.1477,67.467,3.10895
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:53.00Z,67.964,9.4664,30.1485,67.386,3.11639
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:53.25Z,67.876,9.4682,30.1474,67.299,3.11908
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:53.50Z,67.795,9.4699,30.1476,67.219,3.12177
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:53.75Z,67.715,9.4719,30.1489,67.139,3.12727
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:54.00Z,67.635,9.4736,30.1502,67.06,3.13056
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:54.25Z,67.553,9.4753,30.1494,66.979,3.13105
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:54.50Z,67.475,9.4764,30.1487,66.901,3.13792
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:54.75Z,67.395,9.4772,30.1482,66.822,3.14196
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:55.00Z,67.315,9.4781,30.1488,66.743,3.1485
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:55.25Z,67.234,9.4795,30.1511,66.662,3.14863
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:55.50Z,67.152,9.482,30.1519,66.582,3.15155
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:55.75Z,67.068,9.4837,30.1488,66.498,3.15272
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:56.00Z,66.986,9.4845,30.151,66.417,3.15511
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:56.25Z,66.905,9.4875,30.1524,66.336,3.1564
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:56.50Z,66.821,9.4911,30.1519,66.253,3.15768
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:56.75Z,66.742,9.4934,30.1534,66.175,3.15807
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:57.00Z,66.664,9.4957,30.1519,66.097,3.16265
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:57.25Z,66.585,9.4976,30.1529,66.019,3.16308
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:57.50Z,66.502,9.4992,30.1525,65.937,3.16546
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:57.75Z,66.422,9.5007,30.1512,65.857,3.16471
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:58.00Z,66.339,9.5019,30.1528,65.775,3.16644
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:58.25Z,66.258,9.5052,30.155,65.695,3.16579
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:58.50Z,66.178,9.5097,30.1575,65.616,3.16662
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:58.75Z,66.095,9.5142,30.157,65.533,3.17163
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:59.00Z,66.011,9.5181,30.154,65.45,3.17358
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:59.25Z,65.934,9.5207,30.1545,65.374,3.17111
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:59.50Z,65.855,9.5229,30.1578,65.295,3.17147
24255,2023-09-06T19:00:07Z,2023-09-06T19:11:59.75Z,65.777,9.5261,30.1593,65.218,3.17274
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:00.00Z,65.695,9.5305,30.1608,65.137,3.17138
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:00.25Z,65.608,9.535,30.1582,65.051,3.17073
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:00.50Z,65.528,9.5377,30.1572,64.971,3.17431
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:00.75Z,65.448,9.539,30.1585,64.892,3.17288
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:01.00Z,65.367,9.5407,30.1604,64.812,3.17172
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:01.25Z,65.288,9.543,30.1612,64.733,3.17308
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:01.50Z,65.204,9.5455,30.1591,64.651,3.17004
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:01.75Z,65.125,9.5469,30.1611,64.572,3.17208
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:02.00Z,65.043,9.5486,30.1602,64.49,3.17541
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:02.25Z,64.961,9.5504,30.1631,64.409,3.17455
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:02.50Z,64.882,9.553,30.164,64.331,3.17492
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:02.75Z,64.802,9.5565,30.1625,64.251,3.17654
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:03.00Z,64.721,9.5587,30.1617,64.171,3.17762
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:03.25Z,64.635,9.5595,30.1606,64.086,3.17849
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:03.50Z,64.557,9.5594,30.1601,64.009,3.18037
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:03.75Z,64.478,9.5593,30.1608,63.93,3.1816
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:04.00Z,64.4,9.5595,30.1604,63.853,3.18409
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:04.25Z,64.318,9.5594,30.1602,63.772,3.18849
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:04.50Z,64.235,9.5592,30.1595,63.689,3.19102
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:04.75Z,64.151,9.5584,30.1599,63.606,3.18851
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:05.00Z,64.072,9.5582,30.1601,63.528,3.19228
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:05.25Z,63.994,9.5584,30.1596,63.45,3.19351
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:05.50Z,63.911,9.5584,30.1598,63.368,3.19252
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:05.75Z,63.828,9.5582,30.1598,63.286,3.1963
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:06.00Z,63.747,9.5583,30.1599,63.206,3.19626
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:06.25Z,63.67,9.5584,30.1592,63.129,3.19528
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:06.50Z,63.587,9.5578,30.159,63.048,3.19846
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:06.75Z,63.506,9.5574,30.1588,62.967,3.19688
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:07.00Z,63.426,9.5571,30.159,62.887,3.19781
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:07.25Z,63.347,9.5569,30.1593,62.81,3.20159
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:07.50Z,63.27,9.5567,30.1587,62.733,3.20095
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:07.75Z,63.193,9.5564,30.1585,62.657,3.2
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:08.00Z,63.115,9.5559,30.1582,62.579,3.20254
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:08.25Z,63.034,9.5556,30.1584,62.498,3.20632
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:08.50Z,62.955,9.5553,30.158,62.421,3.20316
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:08.75Z,62.874,9.5549,30.1576,62.34,3.20285
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:09.00Z,62.793,9.5543,30.1574,62.26,3.20445
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:09.25Z,62.714,9.554,30.1576,62.182,3.19906
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:09.50Z,62.635,9.5539,30.1572,62.103,3.19936
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:09.75Z,62.55,9.5535,30.1566,62.019,3.19684
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:10.00Z,62.469,9.553,30.1563,61.939,3.19875
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:10.25Z,62.389,9.5528,30.1562,61.86,3.19937
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:10.50Z,62.31,9.5524,30.1562,61.781,3.20095
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:10.75Z,62.224,9.5521,30.1565,61.696,3.19777
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:11.00Z,62.141,9.5519,30.1566,61.614,3.20154
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:11.25Z,62.057,9.5513,30.1562,61.531,3.20061
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:11.50Z,61.972,9.5506,30.1558,61.446,3.20032
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:11.75Z,61.889,9.5502,30.1556,61.364,3.19906
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:12.00Z,61.802,9.55,30.1556,61.278,3.20315
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:12.25Z,61.72,9.55,30.1557,61.196,3.19932
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:12.50Z,61.636,9.55,30.1555,61.113,3.19897
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:12.75Z,61.557,9.5499,30.1555,61.035,3.1961
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:13.00Z,61.478,9.5501,30.1555,60.956,3.19668
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:13.25Z,61.393,9.5503,30.1556,60.872,3.19347
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:13.50Z,61.307,9.55,30.1555,60.787,3.19789
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:13.75Z,61.224,9.5495,30.1554,60.704,3.19568
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:14.00Z,61.138,9.5493,30.1546,60.619,3.19473
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:14.25Z,61.053,9.5487,30.1543,60.535,3.1938
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:14.50Z,60.967,9.5485,30.154,60.449,3.19347
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:14.75Z,60.883,9.5483,30.1537,60.366,3.19124
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:15.00Z,60.806,9.5481,30.1534,60.29,3.18997
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:15.25Z,60.723,9.5474,30.1536,60.208,3.1903
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:15.50Z,60.64,9.547,30.1527,60.125,3.18494
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:15.75Z,60.553,9.5466,30.1528,60.039,3.18652
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:16.00Z,60.465,9.5464,30.1536,59.952,3.18079
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:16.25Z,60.378,9.5459,30.1519,59.866,3.17861
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:16.50Z,60.293,9.5441,30.149,59.781,3.17466
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:16.75Z,60.21,9.5412,30.1465,59.699,3.17554
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:17.00Z,60.124,9.5384,30.1471,59.614,3.1716
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:17.25Z,60.042,9.5359,30.1481,59.533,3.16985
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:17.50Z,59.958,9.5338,30.1472,59.45,3.1681
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:17.75Z,59.873,9.5315,30.1453,59.365,3.16543
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:18.00Z,59.785,9.5291,30.1451,59.278,3.164
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:18.25Z,59.7,9.5267,30.1452,59.194,3.16764
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:18.50Z,59.613,9.5244,30.1422,59.108,3.16278
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:18.75Z,59.53,9.5211,30.1433,59.025,3.16235
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:19.00Z,59.445,9.5184,30.1411,58.941,3.15941
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:19.25Z,59.358,9.5151,30.14,58.855,3.1568
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:19.50Z,59.273,9.512,30.1402,58.77,3.15384
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:19.75Z,59.187,9.5098,30.1413,58.685,3.15142
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:20.00Z,59.103,9.5083,30.1393,58.602,3.15629
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:20.25Z,59.019,9.5065,30.1403,58.518,3.15162
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:20.50Z,58.934,9.5053,30.14,58.434,3.15011
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:20.75Z,58.85,9.5036,30.1381,58.351,3.15183
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:21.00Z,58.767,9.5009,30.137,58.269,3.14602
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:21.25Z,58.681,9.4991,30.1358,58.184,3.14646
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:21.50Z,58.595,9.4968,30.1368,58.099,3.14437
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:21.75Z,58.511,9.4944,30.1343,58.015,3.14488
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:22.00Z,58.426,9.4908,30.1353,57.931,3.14448
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:22.25Z,58.345,9.487,30.132,57.85,3.14322
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:22.50Z,58.259,9.4839,30.1317,57.765,3.14565
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:22.75Z,58.172,9.4808,30.1327,57.679,3.1433
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:23.00Z,58.089,9.4785,30.1315,57.596,3.14252
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:23.25Z,58.002,9.4751,30.125,57.51,3.14763
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:23.50Z,57.916,9.4694,30.1266,57.425,3.14389
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:23.75Z,57.829,9.4639,30.1268,57.339,3.13762
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:24.00Z,57.741,9.46,30.1227,57.252,3.14336
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:24.25Z,57.656,9.4548,30.1176,57.167,3.14446
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:24.50Z,57.572,9.4492,30.1189,57.084,3.14833
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:24.75Z,57.489,9.445,30.1215,57.001,3.13937
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:25.00Z,57.402,9.4434,30.1236,56.915,3.14703
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:25.25Z,57.314,9.4434,30.1229,56.828,3.13908
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:25.50Z,57.232,9.4434,30.1208,56.747,3.1375
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:25.75Z,57.15,9.4421,30.1173,56.666,3.13828
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:26.00Z,57.062,9.4386,30.115,56.578,3.13602
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:26.25Z,56.976,9.4345,30.1163,56.494,3.13089
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:26.50Z,56.889,9.4317,30.118,56.406,3.13991
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:26.75Z,56.803,9.429,30.1152,56.321,3.13127
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:27.00Z,56.717,9.4261,30.112,56.236,3.14167
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:27.25Z,56.631,9.4223,30.1125,56.151,3.13494
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:27.50Z,56.547,9.4194,30.1142,56.068,3.13002
24255,2023-09-06T19:00:07Z,2023-09-06T19:12:27.75Z,56.461,9.417,30.1137,55.983,3.13114
